Region,id,Date,Chla,DO,E_cond,NH4,NO2,NO3,O_sat,PO4,Salinity,Secchi_depth,SiO4,T,TN,TP,pH,N_ratio,P_ratio
Puglia,8PC02bis,2017-03-31,0.03,220.79504,46.13365,1.37,0.4,1.29,87.85,0.16,38.4923,14.0,0.8,14.4565,8.59,0.2,8.118500000000001,0.3562281722933644,0.7999999999999999
Puglia,8PC02bis,2017-05-31,0.07500000000000001,219.3887,52.31165,1.6,0.14,0.16,97.05,0.16,38.74005,22.0,1.2,19.8858,6.36,0.16,8.2025,0.29874213836477986,1.0
Puglia,8PC02bis,2017-07-31,0.08,185.94910499999997,61.590999999999994,1.48,0.14,0.53,94.44999999999999,0.16,38.9587,22.0,1.37,27.8078,4.73,0.16,8.163,0.4545454545454545,1.0
Puglia,8PC02bis,2017-09-30,0.14,213.4375,57.093599999999995,1.55,0.14,0.38,101.4,0.16,39.0654,,1.33,23.7772,8.44,0.31,8.2335,0.24526066350710904,0.5161290322580645
Puglia,8PC02bis,2017-11-30,0.275,234.21875,49.7338,0.95,0.75,0.98,99.15,0.16,38.758250000000004,,1.35,17.523899999999998,6.7,0.25,8.138,0.39999999999999997,0.64
Puglia,8PC03,2015-08-31,0.035,147.480642875,61.25155,0.796,0.143,1.606,96.05000000000001,0.161,38.3311,19.0,1.55,28.276699999999998,4.49,0.161,8.207,0.5668151447661469,1.0
Puglia,8PC03,2015-10-31,0.265,155.22184674375,57.18885,0.559,0.143,0.143,94.6875,0.401,38.726699999999994,22.0,1.767,24.2474,5.03,0.555,8.1225,0.1679920477137177,0.7225225225225225
Puglia,8PC03,2015-11-30,0.17,144.64240544075,50.7975,1.945,0.14,1.635,80.1,0.16,38.332,15.0,0.45,18.699150000000003,5.76,0.33,8.1555,0.6458333333333334,0.48484848484848486
Puglia,8PC03,2016-01-31,0.16,239.85875,46.8616,1.43,0.27,1.69,96.55,0.16,38.6723,19.0,2.48,14.9576,3.67,0.16,8.18,0.9237057220708448,1.0
Puglia,8PC03,2016-03-31,0.14500000000000002,258.922455,46.05285000000001,2.3,0.15,3.7,102.65,0.16,38.69165,16.0,3.95,14.1817,7.649,0.16,8.13,0.8040266701529613,1.0
Puglia,8PC03,2016-05-31,0.06,229.0768,48.81485,1.435,0.14,1.627,96.35,0.16,38.1173,20.0,1.233,17.3493,9.97,0.16,8.216000000000001,0.32116349047141424,1.0
Puglia,8PC03,2016-07-31,0.23,223.92025,58.8631,0.498,0.14,0.185,110.44999999999999,0.16,38.2524,21.0,1.4,26.279400000000003,7.581,0.193,8.262,0.10856087587389526,0.8290155440414507
Puglia,8PC03,2016-09-30,0.18,181.417605,58.31695,0.91,0.14,0.26,88.1,0.16,38.76445,15.0,1.0,25.19455,4.62,0.17,8.136,0.28354978354978355,0.9411764705882353
Puglia,8PC03,2016-12-31,0.055,192.98085,49.259299999999996,1.01,0.16,0.48,81.05,0.22,38.753299999999996,22.0,1.0,17.094,5.94,0.26,8.3225,0.27777777777777773,0.8461538461538461
Puglia,8PC03,2017-02-28,0.07,229.545605,45.6288,1.41,0.44,1.39,90.3,0.16,38.6597,13.0,2.0,13.82125,7.42,0.62,8.1715,0.43665768194070076,0.25806451612903225
Puglia,8PC03,2017-03-31,0.04,225.6391,46.08645,1.6,0.3,1.5,89.8,0.16,38.439800000000005,15.0,0.8,14.46475,8.37,0.25,8.143,0.40621266427718045,0.64
Puglia,8PC03,2017-05-31,0.05,219.54494499999998,52.19555,1.6,0.14,0.24,97.0,0.16,38.71935,19.0,1.35,19.8032,5.1,0.16,8.1985,0.38823529411764707,1.0
Puglia,8PC03,2017-07-31,0.06,186.26164999999997,61.278099999999995,1.15,0.14,0.14,94.15,0.16,38.94485,22.0,1.68,27.5548,4.07,0.16,8.1555,0.35135135135135137,1.0
Puglia,8PC03,2017-09-30,0.14,221.5625,57.3117,1.56,0.14,0.31,105.65,0.16,39.07025,,1.32,23.962699999999998,9.0,0.32,8.2385,0.22333333333333336,0.5
Puglia,8PC03,2017-11-30,0.14500000000000002,221.71875,49.7424,1.1,0.46,0.98,93.95,0.15,38.7312,,1.12,17.5599,5.56,0.23,8.265,0.45683453237410077,0.6521739130434782
Puglia,8PC04,2015-08-31,0.02,144.788050225,60.87265,2.07,0.143,0.143,93.85,0.161,38.31045,24.0,0.967,27.97155,4.41,0.161,8.2195,0.5342403628117912,1.0
Puglia,8PC04,2015-10-31,0.2,158.34280640625,57.0092,0.791,0.143,0.445,96.44999999999999,0.161,38.68625,19.0,2.15,24.1357,5.78,0.233,8.145,0.23858131487889273,0.6909871244635193
Puglia,8PC04,2015-11-30,0.12,110.51868922499999,51.765,1.834,0.14,0.556,62.150000000000006,0.16,38.44915,11.5,0.7834,19.70565,5.54,0.18,8.1495,0.4566787003610109,0.888888888888889
Puglia,8PC04,2016-01-31,0.12,237.04604,47.00790000000001,1.19,0.32,1.66,95.69999999999999,0.16,38.6477,20.5,2.82,15.1189,4.89,0.16,8.1535,0.6482617586912065,1.0
Puglia,8PC04,2016-03-31,0.18,254.547205,45.743,2.314,0.43,2.793,100.6,0.16,38.526250000000005,16.0,3.383,14.054950000000002,7.792,0.176,8.153500000000001,0.7106006160164271,0.9090909090909092
Puglia,8PC04,2016-05-31,0.04,225.63911000000002,48.7568,1.327,0.14,1.838,94.80000000000001,0.16,38.094449999999995,21.0,1.417,17.31935,9.349,0.16,8.1875,0.3535137447855386,1.0
Puglia,8PC04,2016-07-31,0.18,232.67079999999999,58.2874,0.61,0.14,0.237,113.9,0.16,38.194500000000005,20.0,1.58,25.8405,7.845,0.383,8.271,0.12581261950286807,0.4177545691906005
Puglia,8PC04,2016-09-30,0.165,177.66735,58.2501,0.97,0.14,0.14,86.44999999999999,0.16,38.65085,26.0,1.0,25.2684,5.65,0.24,8.1425,0.22123893805309733,0.6666666666666667
Puglia,8PC04,2016-12-31,0.05,220.95129,49.2201,1.02,0.15,0.45,92.8,0.16,38.75215,22.0,2.0,17.059199999999997,4.99,0.2,8.313,0.3246492985971943,0.7999999999999999
Puglia,8PC04,2017-02-28,0.08499999999999999,226.2641,45.7124,1.26,0.3,1.3,89.15,0.16,38.6539,15.0,2.0,13.8989,5.46,0.4,8.167,0.5238095238095238,0.39999999999999997
Puglia,8PC04,2017-03-31,0.085,225.326555,46.30135,1.58,0.23,1.88,90.19999999999999,0.16,38.3434,15.0,0.8,14.76425,8.71,0.31,8.142,0.4236509758897818,0.5161290322580645
Puglia,8PC04,2017-05-31,0.075,220.013745,52.397400000000005,2.2,0.14,0.68,97.55,0.16,38.722049999999996,23.0,1.43,19.98265,5.16,0.16,8.2045,0.5852713178294574,1.0
Puglia,8PC04,2017-07-31,0.125,185.79285499999997,61.48785,1.74,0.14,0.52,94.3,0.16,38.924350000000004,30.0,1.2,27.76025,4.62,0.16,8.151499999999999,0.5194805194805194,1.0
Puglia,8PC04,2017-09-30,0.07,207.1875,57.83415,1.39,0.14,1.04,99.6,0.16,39.03365,,1.22,24.461399999999998,6.37,0.28,8.2365,0.40345368916797486,0.5714285714285714
Puglia,8PC04,2017-11-30,0.14,223.28125,49.4871,0.95,0.19,1.32,94.4,0.17,38.497749999999996,,1.05,17.570050000000002,5.13,0.2,8.276499999999999,0.4795321637426901,0.85
Puglia,9PN02bis,2015-08-31,0.51,151.397141275,60.560599999999994,1.17,0.143,0.556,97.8,0.161,38.23395,6.0,1.32,27.79245,7.16,0.161,8.2335,0.26103351955307263,1.0
Puglia,9PN02bis,2015-10-31,0.095,152.7434376,57.138,0.879,0.143,0.143,93.0375,0.373,38.6903,14.0,1.6840000000000002,24.2445,5.104,0.544,8.1075,0.22825235109717867,0.6856617647058822
Puglia,9PN02bis,2015-11-30,0.43,117.0053897,46.382999999999996,1.636,0.156,1.798,63.449999999999996,0.16,34.51965,9.0,1.8,19.09385,6.98,0.16,8.052,0.5143266475644699,1.0
Puglia,9PN02bis,2016-01-31,0.09,233.764645,46.519800000000004,0.92,0.17,1.26,94.05,0.16,38.26975,19.0,0.98,15.04525,3.36,0.16,8.1735,0.699404761904762,1.0
Puglia,9PN02bis,2016-03-31,0.42000000000000004,245.64035,46.17395,2.279,0.279,4.121,97.85,0.16,38.5199,7.0,3.833,14.466750000000001,9.292,0.188,8.134,0.7187903572965992,0.851063829787234
Puglia,9PN02bis,2016-05-31,0.12,243.1402,48.981049999999996,1.375,0.14,1.113,102.45,0.16,38.15055,15.0,1.9,17.46845,6.36,0.16,8.099,0.41320754716981134,1.0
Puglia,9PN02bis,2016-07-31,0.22999999999999998,207.66925,58.60765,0.794,0.14,0.164,102.15,0.16,38.24305,11.0,0.9,26.065399999999997,8.961,0.308,8.287500000000001,0.12253096752594576,0.5194805194805195
Puglia,9PN02bis,2016-09-30,0.43,180.323755,57.812799999999996,1.16,0.14,0.26,87.3,0.16,38.48605,13.0,1.0,25.0766,8.57,1.92,8.1275,0.18203033838973162,0.08333333333333334
Puglia,9PN02bis,2016-12-31,0.24,221.420095,48.5429,1.1,0.18,0.54,91.94999999999999,0.31,38.69185,15.0,2.0,16.497950000000003,5.39,0.36,8.326,0.3376623376623377,0.8611111111111112
Puglia,9PN02bis,2017-02-28,0.07,228.295505,46.333299999999994,1.24,0.22,1.53,90.85,0.16,38.79835,12.0,2.0,14.3383,4.63,0.18,8.148499999999999,0.6457883369330454,0.888888888888889
Puglia,9PN02bis,2017-03-31,0.035,223.92025,48.52155,2.1,0.31,1.16,92.8,0.16,38.81695,17.0,0.8,16.350250000000003,10.3,0.49,8.1065,0.34660194174757275,0.326530612244898
Puglia,9PN02bis,2017-05-31,0.07,220.79504,52.5873,1.83,0.14,0.22,98.15,1.32,38.731049999999996,25.0,6.95,20.14415,5.28,1.57,8.2005,0.41477272727272735,0.8407643312101911
Puglia,9PN02bis,2017-07-31,0.07,187.668,61.21965,1.9,0.14,0.4,94.94999999999999,0.16,38.90445,21.0,1.12,27.552500000000002,4.69,0.16,8.1505,0.5202558635394455,1.0
Puglia,9PN02bis,2017-09-30,0.215,210.3125,56.4314,1.89,0.22,0.66,99.15,0.16,38.89945,,1.1,23.383,7.5,1.55,8.2215,0.36933333333333335,0.1032258064516129
Puglia,9PN02bis,2017-11-30,0.19,215.46875,49.97215,1.05,0.41,2.62,91.65,0.21,38.7127,,1.87,17.7896,5.68,0.22,8.256499999999999,0.7183098591549296,0.9545454545454545
Puglia,9PN03,2015-08-31,0.155,147.8478146,60.836600000000004,1.17,0.143,0.769,95.75,0.161,38.3361,18.0,1.29,27.90875,4.45,0.161,8.218499999999999,0.4678651685393258,1.0
Puglia,9PN03,2015-10-31,0.11,152.55985173749997,57.12435,0.8,0.143,0.436,92.9625,0.161,38.7053,24.0,6.625,24.2153,6.72,0.344,8.155,0.20520833333333335,0.46802325581395354
Puglia,9PN03,2015-11-30,0.28500000000000003,120.4323258,51.3113,1.384,0.14,0.704,67.25,0.16,38.42315,17.5,0.6334,19.320700000000002,3.6,0.16,8.137,0.6188888888888889,1.0
Puglia,9PN03,2016-01-31,0.125,242.5152,46.77485,1.71,0.2,3.68,97.4,0.16,38.6781,20.0,2.38,14.87015,8.25,0.16,8.191,0.6775757575757577,1.0
Puglia,9PN03,2016-03-31,0.12,234.702145,46.806799999999996,1.529,0.214,2.421,94.35,0.16,38.7175,20.0,3.417,14.86105,7.506,0.16,8.148,0.5547561950439648,1.0
Puglia,9PN03,2016-05-31,0.135,235.63969,49.1172,2.088,0.14,2.043,99.4,0.16,38.264250000000004,13.0,1.683,17.4745,8.819,0.16,8.2045,0.4842952715727406,1.0
Puglia,9PN03,2016-07-31,0.185,207.0442,58.63855,0.859,0.14,0.385,101.9,0.16,38.135999999999996,22.5,1.2,26.22045,8.275,0.16,8.26,0.16725075528700906,1.0
Puglia,9PN03,2016-09-30,0.255,180.79256,57.978849999999994,0.83,0.14,0.2,87.6,0.16,38.62855,30.0,1.0,25.0564,4.78,0.39,8.1235,0.24476987447698742,0.41025641025641024
Puglia,9PN03,2016-12-31,0.045,218.91995,48.61755,0.98,0.2,0.57,90.95,0.16,38.688900000000004,17.0,2.0,16.569899999999997,4.46,0.16,8.3185,0.39237668161434974,1.0
Puglia,9PN03,2017-02-28,0.065,220.79504,46.4822,0.79,0.14,1.48,88.1,0.16,38.79675,14.0,3.0,14.478950000000001,5.13,0.27,8.158000000000001,0.469785575048733,0.5925925925925926
Puglia,9PN03,2017-03-31,0.08,224.389055,48.025999999999996,1.48,0.25,1.73,92.05,0.16,38.882400000000004,16.0,2.0,15.82625,8.18,0.28,8.105,0.4229828850855746,0.5714285714285714
Puglia,9PN03,2017-05-31,0.1,224.38901,52.180350000000004,1.86,0.14,0.18,99.1,0.16,38.71645,17.0,4.75,19.792650000000002,6.48,0.16,8.1985,0.33641975308641975,1.0
Puglia,9PN03,2017-07-31,0.08,189.0743,60.62515,1.7,0.14,0.14,94.69999999999999,0.16,38.974000000000004,25.0,1.2,26.95615,6.09,0.16,8.161,0.3251231527093596,1.0
Puglia,9PN03,2017-09-30,0.1,208.59375,57.522149999999996,1.79,0.14,1.45,99.69999999999999,0.16,39.1282,,1.0,24.08095,8.7,0.35,8.2395,0.3885057471264369,0.4571428571428572
Puglia,9PN03,2017-11-30,0.125,215.9375,50.1477,0.86,0.55,2.56,92.1,0.25,38.7858,,1.25,17.8733,5.55,0.49,8.251999999999999,0.7153153153153153,0.5102040816326531
Puglia,9PN04,2015-08-31,0.095,143.19697275,61.683,2.18,0.143,0.842,93.5,0.161,38.492850000000004,22.0,1.13,28.4533,4.2,0.161,8.2125,0.7535714285714286,1.0
Puglia,9PN04,2015-10-31,0.14500000000000002,158.15922054375,57.32945,0.56,0.143,0.304,96.6,0.161,38.8007,25.5,2.05,24.286099999999998,4.02,0.345,8.128499999999999,0.250497512437811,0.46666666666666673
Puglia,9PN04,2015-11-30,0.13,112.84411015,51.6182,1.406,0.14,0.193,63.2,0.16,38.5464,16.5,0.6834,19.46695,4.76,0.24,8.149,0.3653361344537815,0.6666666666666667
Puglia,9PN04,2016-01-31,0.165,240.17125,46.799549999999996,1.23,0.15,1.12,96.65,0.16,38.580650000000006,20.0,1.05,14.99175,3.73,4.5,7.88,0.6702412868632708,0.035555555555555556
Puglia,9PN04,2016-03-31,0.13,246.8904,46.6579,1.486,0.15,2.079,99.05,0.16,38.673500000000004,19.0,2.617,14.76625,8.104,0.16,8.151,0.45841559723593295,1.0
Puglia,9PN04,2016-05-31,0.1,233.4521,48.94945,1.872,0.14,0.963,98.05000000000001,0.16,38.36875,18.0,1.283,17.20875,7.212,0.16,8.214500000000001,0.4125069328896284,1.0
Puglia,9PN04,2016-07-31,0.2,218.763645,57.8986,0.621,0.14,0.428,106.45,0.16,38.2448,22.0,2.62,25.43675,8.482,0.18,8.192,0.14017920301815612,0.888888888888889
Puglia,9PN04,2016-09-30,0.32499999999999996,185.79285499999997,57.9436,0.85,0.14,0.58,89.9,0.16,38.68245,30.0,1.0,24.962449999999997,5.18,0.19,8.112,0.3030888030888031,0.8421052631578947
Puglia,9PN04,2016-12-31,0.095,223.29525,48.41875,1.04,0.19,0.54,92.5,0.16,38.66785,13.0,2.0,16.408,4.73,0.17,8.318999999999999,0.3742071881606765,0.9411764705882353
Puglia,9PN04,2017-02-28,0.04,217.35735,46.5376,1.6,0.25,2.77,86.75,0.16,38.806,18.0,2.0,14.52145,6.59,0.29,8.0495,0.701062215477997,0.5517241379310346
Puglia,9PN04,2017-03-31,0.045,217.5136,50.433350000000004,1.6,0.23,0.92,93.15,0.16,38.8434,20.0,1.0,15.785050000000002,7.12,0.23,8.14775,0.38623595505617975,0.6956521739130435
Puglia,9PN04,2017-07-31,0.06,185.32410499999997,61.04975,1.62,0.14,0.51,93.44999999999999,0.16,38.9693,30.0,1.4,27.32855,5.89,0.16,8.123999999999999,0.38539898132427847,1.0
Puglia,9PN04,2017-09-30,1.0350000000000001,207.1875,57.8357,1.64,0.14,0.75,99.55000000000001,0.16,39.0677,,1.25,24.4238,4.24,0.29,8.2415,0.5966981132075471,0.5517241379310346
Puglia,9PN04,2017-11-30,0.12,221.875,49.41465,0.72,0.39,1.34,93.9,0.23,38.4405,,1.03,17.5635,5.38,0.3,8.263,0.45539033457249073,0.7666666666666667
Calabria,M1T1A,2017-02-28,0.31666666666666665,254.89523333333332,44263.166666666664,0.3,0.2,1.5,99.73333333333333,0.03,,,0.1,14.029666666666666,24.8,0.61,8.322333333333333,0.08064516129032258,0.04918032786885246
Calabria,M1T1A,2017-05-31,0.08666666666666667,216.45833333333334,52895.432,0.3,0.2,0.5,96.5,0.21,,12.0,0.9,20.2409,10.8,1.02,8.312,0.09259259259259259,0.20588235294117646
Calabria,M1T1A,2017-08-31,,,,0.3,0.2,0.5,,0.03,,,0.7,,10.4,0.26,,0.09615384615384615,0.11538461538461538
Calabria,M1T1B,2015-09-30,0.07666666666666666,264.378233,58803.21,0.3,0.30000000000000004,1.2000000000000002,129.9,0.03,,,0.1,25.959699999999998,10.9,0.755,7.6209999999999996,0.1651376146788991,0.039735099337748346
Calabria,M1T1B,2016-05-31,,,,0.3,0.2,0.5,,0.03,,,4.8,,20.6,0.51,,0.04854368932038835,0.058823529411764705
Calabria,M1T1B,2016-07-31,0.55,,49976.666666666664,0.3,0.2,0.5,106.11333333333334,0.03,,12.9,3.1,18.163333333333334,8.7,0.71,7.68,0.1149425287356322,0.04225352112676056
Calabria,M1T1B,2017-02-28,0.24,259.48043,44590.04433333333,0.3,0.2,1.5,102.06666666666666,0.03,,,0.1,14.243666666666668,12.0,0.86,8.353333333333333,0.16666666666666666,0.03488372093023256
Calabria,M1T1B,2017-05-31,0.08666666666666667,213.4375,52788.58733333333,0.3,0.2,0.5,95.10000000000001,0.03,,13.0,1.3,20.1764,6.2,1.35,8.31,0.16129032258064516,0.02222222222222222
Calabria,M1T1B,2017-08-31,,,,0.5,0.2,0.5,,0.03,,,0.7,,13.7,0.53,,0.08759124087591241,0.056603773584905655
Calabria,M1T1C,2015-09-30,,264.378233,58837.46333333334,0.3,0.30000000000000004,0.9,129.73333333333332,0.03,,,0.23333333333333336,25.893866666666668,28.599999999999998,0.7933333333333333,7.624,0.052447552447552455,0.037815126050420166
Calabria,M1T1C,2016-05-31,,,,0.3,0.2,0.9,,0.03,,,2.7,,10.8,1.34,,0.12962962962962962,0.022388059701492536
Calabria,M1T1C,2016-07-31,0.55,,49986.666666666664,0.6,0.2,1.2,108.35000000000001,0.03,,10.6,2.1,18.19333333333333,11.1,0.71,7.423333333333333,0.18018018018018017,0.04225352112676056
Calabria,M1T1C,2017-02-28,0.12333333333333334,242.91117,46425.443999999996,0.3,0.2,1.8,96.83333333333333,0.03,,,0.1,14.428966666666668,26.5,0.59,8.346,0.08679245283018869,0.05084745762711865
Calabria,M1T1C,2017-05-31,0.09000000000000001,205.9375,53198.52066666667,0.3,0.2,0.5,92.46666666666665,0.03,,18.0,0.6,20.6454,9.0,1.6,8.297333333333334,0.1111111111111111,0.01875
Calabria,M1T1C,2017-08-31,,,,0.5,0.2,0.5,,0.03,,,2.2,,12.1,0.83,,0.09917355371900827,0.03614457831325301
Calabria,M1T2A,2017-06-30,0.12333333333333334,211.875,57586.104,0.3,0.2,0.5,101.63333333333333,0.03,,13.0,0.7,24.358900000000002,12.2,0.62,8.262666666666666,0.0819672131147541,0.04838709677419355
Calabria,M1T2A,2017-08-31,0.05333333333333334,207.60416666666666,60523.005333333334,0.3,0.2,0.5,103.66666666666667,0.03,,20.0,0.1,26.726933333333335,13.2,0.47,8.228666666666667,0.07575757575757576,0.06382978723404255
Calabria,M1T2B,2015-09-30,,254.686796,59706.79,1.1,0.2,0.5,126.89999999999999,0.03,,,0.75,26.6437,12.5,0.75,7.5776666666666666,0.14400000000000002,0.04
Calabria,M1T2B,2015-12-31,,,,0.3,0.3,0.5,,0.03,,,0.1,,46.2,0.88,,0.02380952380952381,0.03409090909090909
Calabria,M1T2B,2016-05-31,,,,0.3,0.2,0.7,,0.03,,,2.7,,8.4,0.69,,0.14285714285714285,0.043478260869565216
Calabria,M1T2B,2016-07-31,,,,0.3,0.2,1.0,,0.03,,,1.0,,12.7,0.9,,0.11811023622047245,0.03333333333333333
Calabria,M1T2B,2017-06-30,0.08333333333333333,210.10416666666666,56853.61066666667,0.3,0.2,0.5,99.73333333333333,0.03,,15.0,0.8,23.781066666666664,13.7,0.56,8.272666666666666,0.07299270072992702,0.05357142857142856
Calabria,M1T2B,2017-08-31,0.049999999999999996,208.125,60771.49866666666,0.3,0.2,0.5,104.33333333333333,0.03,,20.0,0.6,26.932866666666666,12.5,0.09,8.232,0.08,0.3333333333333333
Calabria,M1T2C,2015-09-30,0.07,260.5225,59371.409999999996,0.95,0.2,0.5,129.0,0.03,,,0.75,26.400966666666665,15.399999999999999,0.65,7.637333333333333,0.10714285714285715,0.04615384615384615
Calabria,M1T2C,2016-05-31,,,,0.3,0.2,0.5,,0.03,,,0.5,,11.2,0.63,,0.08928571428571429,0.047619047619047616
Calabria,M1T2C,2016-07-31,,,,0.3,0.2,0.6,,0.03,,,0.7,,12.7,0.74,,0.08661417322834646,0.04054054054054054
Calabria,M1T2C,2017-06-30,0.05,205.0,55730.09133333334,0.3,0.2,0.5,95.89999999999999,0.03,,18.0,0.4,22.968333333333334,9.5,0.69,8.269333333333334,0.10526315789473684,0.043478260869565216
Calabria,M1T2C,2017-08-31,0.056666666666666664,207.91666666666666,60644.85033333333,0.3,0.2,0.5,104.43333333333334,0.03,,14.0,0.4,27.1631,11.8,0.41,8.231666666666667,0.0847457627118644,0.07317073170731707
Calabria,M1T3A,2017-05-31,0.9499999999999998,,45927.0,0.3,0.2,0.5,,0.03,,20.0,0.4,19.23,13.9,1.36,8.343333333333334,0.07194244604316546,0.022058823529411763
Calabria,M1T3A,2017-08-31,0.06666666666666667,189.6875,62992.126,0.3,0.2,0.5,99.10000000000001,0.03,,15.0,0.4,29.89023333333333,9.3,0.56,8.199666666666667,0.1075268817204301,0.05357142857142856
Calabria,M1T3B,2015-09-30,0.08,238.847028,60500.079999999994,0.3,0.2,2.3,120.10000000000001,0.03,,,0.8999999999999999,27.3261,20.35,0.21500000000000002,7.604333333333334,0.13759213759213756,0.1395348837209302
Calabria,M1T3B,2015-12-31,,,,0.3,0.2,0.5,,0.11,,,0.5,,15.6,0.51,,0.06410256410256411,0.21568627450980393
Calabria,M1T3B,2016-06-30,,,,0.3,0.2,0.6,,0.03,,,1.6,,17.2,0.94,,0.06395348837209301,0.031914893617021274
Calabria,M1T3B,2017-05-31,0.92,,46094.0,0.7,0.2,1.4,,0.03,,20.0,0.4,19.30666666666667,10.1,1.11,8.31,0.2277227722772277,0.027027027027027025
Calabria,M1T3B,2017-08-31,0.06,198.85416666666666,61767.98966666666,0.4,0.2,0.5,102.33333333333333,0.03,,15.0,0.4,28.8556,12.7,0.31,8.214,0.08661417322834647,0.0967741935483871
Calabria,M1T3C,2015-09-30,0.065,240.305954,60347.86666666667,0.3,0.2,1.45,,0.045,,,1.0,27.2029,10.7,0.31999999999999995,7.611,0.18224299065420563,0.14062500000000003
Calabria,M1T3C,2015-12-31,,,,0.3,0.2,0.5,,0.03,,,0.8,,15.3,0.54,,0.06535947712418301,0.05555555555555555
Calabria,M1T3C,2016-05-31,,,,0.3,0.2,0.7,,0.03,,,1.1,,9.3,0.8,,0.12903225806451613,0.0375
Calabria,M1T3C,2017-05-31,0.92,,46350.0,0.3,0.2,0.5,,0.03,,23.0,0.4,19.53,8.5,1.29,8.450000000000001,0.11764705882352941,0.023255813953488372
Calabria,M1T3C,2017-08-31,0.07,197.70833333333334,61537.603,0.3,0.2,0.5,101.46666666666665,0.03,,15.0,2.4,28.7042,8.6,0.46,8.203666666666665,0.11627906976744186,0.06521739130434782
Calabria,M1T4A,2017-02-28,0.06666666666666667,238.74279666666666,47089.636666666665,0.6,0.2,0.9,96.53333333333335,0.03,,,0.2,15.18,7.8,0.06,8.35,0.21794871794871795,0.5
Calabria,M1T4A,2017-05-31,,,,0.3,0.2,0.5,,0.03,,,0.9,,12.3,0.71,,0.08130081300813008,0.04225352112676056
Calabria,M1T4A,2017-09-30,,,,0.5,0.2,0.5,,0.03,,,0.5,,12.3,0.65,,0.09756097560975609,0.04615384615384615
Calabria,M1T4B,2015-09-30,,237.17968399999998,61744.01666666666,0.65,0.2,0.5,121.36666666666667,0.03,,,0.7000000000000001,28.446066666666667,5.0,0.4,7.598333333333334,0.26999999999999996,0.075
Calabria,M1T4B,2016-01-31,,,,0.3,0.2,1.1,,0.07,,,0.1,,19.4,1.13,,0.08247422680412372,0.06194690265486727
Calabria,M1T4B,2016-07-31,,,,0.5,0.2,0.5,,0.03,,,0.1,,13.0,0.46,,0.0923076923076923,0.06521739130434782
Calabria,M1T4B,2017-02-28,0.14,238.53436666666667,47018.11466666667,1.2,0.2,1.4,96.2,0.03,,,0.1,15.072266666666666,7.4,0.06,8.354,0.37837837837837834,0.5
Calabria,M1T4B,2017-05-31,,,,0.3,0.2,0.5,,0.03,,,0.5,,10.7,1.14,,0.09345794392523366,0.026315789473684213
Calabria,M1T4B,2017-09-30,,,,0.4,0.2,0.5,,0.03,,,0.5,,9.3,0.75,,0.11827956989247312,0.04
Calabria,M1T4C,2015-09-30,,237.492311,61654.77333333334,0.85,0.2,0.5,121.26666666666667,0.03,,,0.55,28.2619,11.649999999999999,0.7,7.592333333333333,0.1330472103004292,0.04285714285714286
Calabria,M1T4C,2016-01-31,,,,0.3,0.2,0.9,,0.07,,,0.5,,16.5,1.23,,0.08484848484848484,0.05691056910569106
Calabria,M1T4C,2016-07-31,,,,0.4,0.2,5.8,,0.03,,,0.1,,15.0,0.63,,0.4266666666666667,0.047619047619047616
Calabria,M1T4C,2017-02-28,0.15333333333333335,240.0975,46436.75633333333,0.4,0.2,0.9,96.26666666666667,0.03,,,0.3,14.833333333333334,11.8,0.37,8.342,0.1271186440677966,0.08108108108108109
Calabria,M1T4C,2017-05-31,,,,0.3,0.2,0.5,,0.03,,,0.6,,12.0,1.08,,0.08333333333333333,0.027777777777777776
Calabria,M1T4C,2017-09-30,,,,0.5,0.2,0.5,,0.03,,,0.4,,10.1,0.89,,0.1188118811881188,0.033707865168539325
Calabria,M1T5A,2017-02-28,0.12666666666666668,254.06156333333334,45636.261666666665,0.3,0.2,0.6,101.63333333333333,0.03,,,0.1,15.037866666666666,8.8,0.35,8.375666666666666,0.12499999999999997,0.08571428571428572
Calabria,M1T5B,2015-09-30,,,,0.3,0.2,0.55,,0.03,,,4.55,,17.1,0.715,,0.06140350877192982,0.04195804195804196
Calabria,M1T5B,2016-02-29,,,,0.3,0.2,0.7,,0.16,,,1.1,,31.8,0.8,,0.03773584905660377,0.19999999999999998
Calabria,M1T5B,2016-04-30,,,,0.3,0.2,0.5,,0.15,,,2.3,,9.1,0.99,,0.10989010989010989,0.15151515151515152
Calabria,M1T5B,2016-06-30,,,,0.3,0.2,5.0,,0.03,,,3.9,,15.1,0.6,,0.3642384105960265,0.05
Calabria,M1T5B,2017-02-28,,,,0.3,0.2,0.8,,0.03,,,0.1,,13.5,0.72,,0.0962962962962963,0.041666666666666664
Calabria,M1T5C,2015-09-30,0.08,276.049641,57048.38333333333,0.75,0.2,2.45,132.73333333333332,0.03,,,2.0,24.8199,18.9,0.54,7.616,0.17989417989417994,0.05555555555555555
Calabria,M1T5C,2016-02-29,,,,0.3,0.2,1.1,,0.12,,,1.1,,24.7,0.5,,0.06477732793522267,0.24
Calabria,M1T5C,2016-04-30,,,,0.3,0.2,1.1,,0.03,,,1.9,,16.6,0.93,,0.09638554216867469,0.03225806451612903
Calabria,M1T5C,2016-06-30,,,,0.3,0.2,5.0,,0.03,,,3.9,,14.7,0.46,,0.3741496598639456,0.06521739130434782
